week_start,source,skill,job_count
2026-06-15,topcv,Kinh nghiệm domain Fintech,1
2026-06-15,topcv,Kinh nghiệm làm việc với chủ đầu tư Bất Động Sản,1
2026-06-15,topcv,Kinh nghiệm làm việc với công ty CNTT,1
2026-06-15,topcv,Kinh nghiệm nghiệp vụ cơ quan nhà nước,1
2026-06-15,topcv,Kinh nghiệm trong mảng cho vay ký quỹ margin,1
2026-06-15,topcv,Kinh nghiệm với các sản phẩm giáo dục hoặc liên quan giáo dục,2
2026-06-15,topcv,Kiến Thức Cơ Bản Về Thiết Kế Web,1
2026-06-15,topcv,Kiến Thức Về An Ninh Mạng Cơ Bản,1
2026-06-15,topcv,Kiến Thức Về Các Phương Pháp Kiểm Thử (ví Dụ: Agile,1
2026-06-15,topcv,Kiến Thức Về Erp,1
2026-06-15,topcv,Kiến Thức Về Hệ Điều Hành,1
2026-06-15,topcv,Kiến Thức Về It,1
2026-06-15,topcv,Kiến Thức Về It Telecom,2
2026-06-15,topcv,Kiến Thức Về Phần Cứng Máy Tính,1
2026-06-15,topcv,Kiến Thức Về Phần Mềm Máy Tính,1
2026-06-15,topcv,Kiến Thức Về Testing,1
2026-06-15,topcv,Kiến thức cơ bản về dữ liệu và truy vấn dữ liệu,1
2026-06-15,topcv,Kiến thức nền tảng về điện – điện tử & tự động hóa,1
2026-06-15,topcv,Kiến thức về các giải pháp CNTT,1
2026-06-15,topcv,Kiến trúc phần mềm phức tạp,1
2026-06-15,topcv,Kiểm Thử Chức Năng (functional Testing),1
2026-06-15,topcv,Kiểm Thử Hộp Trắng,1
2026-06-15,topcv,Kiểm Thử Hộp Đen,1
2026-06-15,topcv,Kiểm Thử Xâm Nhập Mạng,1
2026-06-15,topcv,Kiểm Thử Xâm Nhập Ứng Dụng Web,1
2026-06-15,topcv,Kotlin,2
2026-06-15,topcv,Kubernetes,4
2026-06-15,topcv,Ký số,1
2026-06-15,topcv,Kĩ năng phân tích tổng hợp,1
2026-06-15,topcv,Kết nối & giao tiếp công nghiệp,1
2026-06-15,topcv,Kể Chuyện Bằng Hình Ảnh,1
2026-06-15,topcv,Kỹ Năng Cấu Hình Và Quản Lý Thiết Bị Mạng (router,1
2026-06-15,topcv,Kỹ Năng Demo Sản Phẩm,1
2026-06-15,topcv,Kỹ Năng Khắc Phục Sự Cố Mạng,1
2026-06-15,topcv,Kỹ Năng Làm Việc Độc Lập Và Theo Nhóm,1
2026-06-15,topcv,Kỹ Năng Sử Dụng Các Công Cụ Thiết Kế Web (html,1
2026-06-15,topcv,Kỹ Năng Xây Dựng Giải Pháp,1
2026-06-15,topcv,Kỹ năng giao tiếp,6
2026-06-15,topcv,Kỹ năng giao tiếp tốt với team Business và team Tech (Dev),2
2026-06-15,topcv,Kỹ năng giải quyết vấn đề,3
2026-06-15,topcv,Kỹ năng kiểm thử sản phẩm phần mềm,1
2026-06-15,topcv,Kỹ năng lắng nghe,1
2026-06-15,topcv,Kỹ năng mềm (excel,1
2026-06-15,topcv,Kỹ năng mềm trong môi trường kỹ thuật,1
2026-06-15,topcv,Kỹ năng quản lý công việc và quản lý dự án,1
2026-06-15,topcv,Kỹ năng đàm phán,3
2026-06-15,topcv,LAN,1
2026-06-15,topcv,Laravel,2
2026-06-15,topcv,Lerna,1
2026-06-15,topcv,Lightning Web Components,1
2026-06-15,topcv,Linux Embedded,1
2026-06-15,topcv,Low-Level Design,1
2026-06-15,topcv,Làm Báo Cáo,1
2026-06-15,topcv,Làm Việc Độc Lập Và Nhóm,1
2026-06-15,topcv,Làm việc nhóm,4
2026-06-15,topcv,Làm việc độc lập,2
2026-06-15,topcv,Lãnh đạo,1
2026-06-15,topcv,Lập Kế Hoạch Dự Án,1
2026-06-15,topcv,Lập Kế Hoạch Kinh Doanh,1
2026-06-15,topcv,Lập Trình Nhúng,1
2026-06-15,topcv,Lập Trình Plc,1
2026-06-15,topcv,Lập trình Lua,1
2026-06-15,topcv,Lập trình PLC / điều khiển cơ bản,1
2026-06-15,topcv,Lập trình kịch bản (Python,2
2026-06-15,topcv,MS Project,1
2026-06-15,topcv,MS SQL,1
2026-06-15,topcv,MVC,1
2026-06-15,topcv,Machine Identity Management,1
2026-06-15,topcv,Machine Learning,1
2026-06-15,topcv,Make (Integromat),2
2026-06-15,topcv,Micro Front-end,1
2026-06-15,topcv,Micro Service,1
2026-06-15,topcv,Microservice,2
2026-06-15,topcv,Microsoft 365,1
2026-06-15,topcv,Microsoft Dynamics 365 / Power Platform,2
2026-06-15,topcv,Microsoft Excel,1
2026-06-15,topcv,Microsoft Office,1
2026-06-15,topcv,Microsoft Office (Power Point nâng cao,1
2026-06-15,topcv,"Mindset ""Làm biếng thông minh""",2
2026-06-15,topcv,MongoDB,4
2026-06-15,topcv,Ms SQL Server,1
2026-06-15,topcv,MySQL,6
2026-06-15,topcv,NPM,1
2026-06-15,topcv,Next.js,1
2026-06-15,topcv,NextJS,1
2026-06-15,topcv,Nghiên Cứu Khoa Học,1
2026-06-15,topcv,Ngoại Ngữ (tiếng Anh),1
2026-06-15,topcv,Ngôn ngữ lập trình (Python/R),1
2026-06-15,topcv,NoSQL,1
2026-06-15,topcv,NoSQL),1
2026-06-15,topcv,Node.js,4
2026-06-15,topcv,Nosql Databases,1
2026-06-15,topcv,Notion AI,1
2026-06-15,topcv,Năng lực giải quyết vấn đề,1
2026-06-15,topcv,Nắm bắt được thông tin hãng/ sản phẩm cạnh tranh,1
2026-06-15,topcv,OOP,2
2026-06-15,topcv,Oracle,1
2026-06-15,topcv,Oracle Database,1
2026-06-15,topcv,PHP,4
2026-06-15,topcv,PHP),1
2026-06-15,topcv,PLC,1
2026-06-15,topcv,PLC Siemens,1
2026-06-15,topcv,PLC/HMI,1
2026-06-15,topcv,Performance Optimization,3
2026-06-15,topcv,Phát Triển Game,1
2026-06-15,topcv,Phát triển backend Java,1
2026-06-15,topcv,Phân Tích Lỗ Hổng Bảo Mật,1
2026-06-15,topcv,Phân Tích Nghiệp Vụ,2
2026-06-15,topcv,Phân Tích Thị Trường,1
2026-06-15,topcv,Phân Tích Yêu Cầu Dự Án,1
2026-06-15,topcv,Phân Tích Yêu Cầu Nghiệp Vụ,2
2026-06-15,topcv,Phân tích,1
2026-06-15,topcv,Phân tích dữ liệu,1
2026-06-15,topcv,Phân tích hệ thống phần mềm,1
2026-06-15,topcv,Phân tích và giải quyết vấn đề,3
2026-06-15,topcv,Phân tích vấn đề,1
2026-06-15,topcv,Phân tích đối thủ cạnh tranh,1
2026-06-15,topcv,Phỏng vấn/viết giải pháp kỹ thuật,1
2026-06-15,topcv,Phối hợp,1
2026-06-15,topcv,PostgreSQL,10
2026-06-15,topcv,Power BI),1
2026-06-15,topcv,PowerPoint,1
2026-06-15,topcv,Problem-solving,1
2026-06-15,topcv,Python,15
2026-06-15,topcv,QA,6
2026-06-15,topcv,Quản Lý Dự Án,2
2026-06-15,topcv,Quản Lý Dự Án Phần Mềm,1
2026-06-15,topcv,Quản Lý Rủi Ro,1
2026-06-15,topcv,Quản Trị Active Directory,1
2026-06-15,topcv,Quản Trị Mạng Cơ Bản,1
2026-06-15,topcv,Quản lý công việc/mục tiêu,1
2026-06-15,topcv,Quản lý thời gian,2
2026-06-15,topcv,REST API,1
2026-06-15,topcv,REST APIs,1
2026-06-15,topcv,RESTful APIs,3
2026-06-15,topcv,RabbitMQ,2
2026-06-15,topcv,React,8
2026-06-15,topcv,React Native,1
2026-06-15,topcv,Redis,4
2026-06-15,topcv,Relational databases,1
2026-06-15,topcv,Rest Api Integration,1
2026-06-15,topcv,RestEasy,1
2026-06-15,topcv,Restful,1
2026-06-15,topcv,SCRUM,1
2026-06-15,topcv,SEO,1
2026-06-15,topcv,SOW,2
2026-06-15,topcv,SQL,17
2026-06-15,topcv,SQL Server,1
2026-06-15,topcv,SQL databases,1
2026-06-15,topcv,Sales B2b,1
2026-06-15,topcv,Salesforce Configuration,1
2026-06-15,topcv,Security Compliance,1
2026-06-15,topcv,Shopify APIs,1
2026-06-15,topcv,Shopify App Development,1
2026-06-15,topcv,Single-SPA,1
2026-06-15,topcv,Spring,1
2026-06-15,topcv,Spring Boot,3
2026-06-15,topcv,Spring Security,1
2026-06-15,topcv,State sharing,1
2026-06-15,topcv,Swift,1
2026-06-15,topcv,Switch,1
2026-06-15,topcv,Sử Dụng Crm,1
2026-06-15,topcv,Sử Dụng Các Công Cụ Quản Lý Dự Án (jira,1
2026-06-15,topcv,Sử Dụng Công Cụ Hỗ Trợ Từ Xa,1
2026-06-15,topcv,Sử Dụng Máy Tính Cơ Bản,1
2026-06-15,topcv,Sử dụng Jira,2
2026-06-15,topcv,Sử dụng công cụ AI ChatGPT,1
2026-06-15,topcv,Sử dụng công cụ quản lý Jira,1
2026-06-15,topcv,Sử dụng nền tảng analytics,1
2026-06-15,topcv,Sử dụng nền tảng xã hội như tiktok,1
2026-06-15,topcv,Sử dụng phần mềm Java/Confluence hoặc các công cụ tương tự trong quản lý Dự Án,1
2026-06-15,topcv,Sử dụng phần mềm thiết kế mạch điện,1
2026-06-15,topcv,Tailwind Css,1
2026-06-15,topcv,Tailwindcss,1
2026-06-15,topcv,Teamwork,2
2026-06-15,topcv,Teamwork Skills,1
2026-06-15,topcv,Technical Documentation,1
2026-06-15,topcv,Tester,8
2026-06-15,topcv,Thiết Kế Hệ Thống Phần Mềm,1
2026-06-15,topcv,Thiết Kế Trải Nghiệm Người Dùng,1
2026-06-15,topcv,Thiết Kế Website,1
2026-06-15,topcv,Thiết kế giải pháp bảo mật,1
2026-06-15,topcv,Thiết kế hệ thống & bản vẽ kỹ thuật,1
2026-06-15,topcv,Thu Thập Yêu Cầu,2
2026-06-15,topcv,Thuyết trình,2
2026-06-15,topcv,Thành thạo Confluence,1
2026-06-15,topcv,Thành thạo JIRA,1
2026-06-15,topcv,Thành thạo Visio / Draw.io / BPMN / UML,2
2026-06-15,topcv,Thực Thi Test Case,1
2026-06-15,topcv,Tiếng Anh,1
2026-06-15,topcv,Tiếng Anh cơ bản,1
2026-06-15,topcv,Tiếp Thị Kỹ Thuật Số (digital Marketing),1
2026-06-15,topcv,Trello,1
2026-06-15,topcv,Trello),1
2026-06-15,topcv,Triển khai PoC,1
2026-06-15,topcv,Triển khai các công cụ tích hợp tự động hóa như n8n,2
2026-06-15,topcv,Triển khai dự án PKI,1
2026-06-15,topcv,Trung thực,1
2026-06-15,topcv,Trách Nhiệm,1
2026-06-15,topcv,Trí tuệ nhân tạo,1
2026-06-15,topcv,Turborepo,1
2026-06-15,topcv,TypeScript,6
2026-06-15,topcv,Tìm hiểu/ hiểu biết về hệ thống đại lý,1
2026-06-15,topcv,Tìm kiếm khách hàng,1
2026-06-15,topcv,Tư Duy Hình Ảnh,1
2026-06-15,topcv,Tư Duy Logic Và Phản Biện,1
2026-06-15,topcv,Tư Duy Phân Tích,1
2026-06-15,topcv,Tư Vấn Dịch Vụ,1
2026-06-15,topcv,Tư duy,1
2026-06-15,topcv,Tư duy logic,3
2026-06-15,topcv,Tư duy mở,1
2026-06-15,topcv,Tư vấn giải pháp PKI,1
2026-06-15,topcv,Tận tụy,1
2026-06-15,topcv,Tối Ưu Hóa Hiệu Năng,1
2026-06-15,topcv,Tự Động Hóa Công Nghiệp,1
2026-06-15,topcv,UI/UX principles,1
2026-06-15,topcv,UIPath/RPA,2
2026-06-15,topcv,UX,1
2026-06-15,topcv,Ui Ux Design,1
2026-06-15,topcv,Unit Testing,1
2026-06-15,topcv,Visual Studio Code,1
2026-06-15,topcv,Visual Studio.NET,1
2026-06-15,topcv,Viết Testcase,1
2026-06-15,topcv,Viết tài liệu,1
2026-06-15,topcv,Viết tài liệu hệ thống,2
2026-06-15,topcv,Vue,2
2026-06-15,topcv,Vue.js,1
2026-06-15,topcv,VueJS,1
2026-06-15,topcv,Vận Hành Máy Tiện Cnc,1
2026-06-15,topcv,Waterfall,1
2026-06-15,topcv,Waterfall),1
2026-06-15,topcv,Web Security,1
2026-06-15,topcv,Web),1
2026-06-15,topcv,Web/Cloud,1
2026-06-15,topcv,Webhook,2
2026-06-15,topcv,Webpack Module Federation,1
2026-06-15,topcv,Woocommerce,2
2026-06-15,topcv,Word,1
2026-06-15,topcv,Wordpress Plugin Development,1
2026-06-15,topcv,Wordpress Theme Development,1
2026-06-15,topcv,Xây dựng mối quan hệ,1
2026-06-15,topcv,Xử Lý Lỗi,1
2026-06-15,topcv,Xử Lý Sự Cố Kỹ Thuật,1
2026-06-15,topcv,Xử lý khó khăn,1
2026-06-15,topcv,Xử lý tình huống,1
2026-06-15,topcv,Zapier,2
2026-06-15,topcv,algorithms,1
2026-06-15,topcv,an toàn thông tin,1
2026-06-15,topcv,aws lambda,1
2026-06-15,topcv,azure,1
2026-06-15,topcv,caching mechanisms,1
2026-06-15,topcv,chủ động trong công việc,1
2026-06-15,topcv,facebook,1
2026-06-15,topcv,game mobile,1
2026-06-15,topcv,hsm,1
2026-06-15,topcv,iOS,2
2026-06-15,topcv,kafka,1
2026-06-15,topcv,không nói ngọng,1
2026-06-15,topcv,kỹ năng chăm sóc khách hàng,1
2026-06-15,topcv,kỹ năng phân tích,1
2026-06-15,topcv,kỹ năng quản lý thời gian,1
2026-06-15,topcv,ma trận phân quyền RACI,2
2026-06-15,topcv,nx,1
2026-06-15,topcv,phân tích yêu cầu,1
2026-06-15,topcv,powerpoit...),1
2026-06-15,topcv,sắp xếp công việc,1
2026-06-15,topcv,sử dụng công cụ AI,1
2026-06-15,topcv,youtube,1
2026-06-15,topcv,Áp dụng Agile/Scrum,1
2026-06-15,topcv,áp lực cao,1
2026-06-15,topcv,Đam mê công nghệ,1
2026-06-15,topcv,Điều phối đội nhóm,1
2026-06-15,topcv,Đàm phán,3
2026-06-15,topcv,Đánh giá rủi ro,1
2026-06-15,topcv,Đọc Hiểu Tài Liệu Kỹ Thuật Tiếng Anh,1
2026-06-15,topcv,Đọc hiểu code,1
2026-06-15,topcv,đưa ra quyết định,1
2026-06-22,itviec,.NET,10
2026-06-22,itviec,.Net Core,1
2026-06-22,itviec,3ds Max,1
2026-06-22,itviec,A/B testing,1
2026-06-22,itviec,AI,26
2026-06-22,itviec,API,15
2026-06-22,itviec,ASP.NET,1
2026-06-22,itviec,AWS,38
2026-06-22,itviec,AWS CloudFormation,1
2026-06-22,itviec,Adobe Illustrator,1
2026-06-22,itviec,Adobe Photoshop,1
2026-06-22,itviec,Agile,17
2026-06-22,itviec,Algorithms,1
2026-06-22,itviec,Android,10
2026-06-22,itviec,Angular,11
2026-06-22,itviec,Automation Test,6
2026-06-22,itviec,Azure,22
2026-06-22,itviec,BPMN,2
2026-06-22,itviec,BRD,1
2026-06-22,itviec,Big Data,2
2026-06-22,itviec,Blazor,1
2026-06-22,itviec,Blender,1
2026-06-22,itviec,Blockchain,1
2026-06-22,itviec,Business Analysis,11
2026-06-22,itviec,C language,2
2026-06-22,itviec,C#,12
2026-06-22,itviec,C++,2
2026-06-22,itviec,CI/CD,14
2026-06-22,itviec,CRM,1
2026-06-22,itviec,CSS,2
2026-06-22,itviec,Cisco,1
2026-06-22,itviec,Clean Architecture,1
2026-06-22,itviec,Cloud,10
2026-06-22,itviec,Computer Vision,1
2026-06-22,itviec,Cryptography,2
2026-06-22,itviec,Cybersecurity,4
2026-06-22,itviec,Cypress,2
2026-06-22,itviec,DBA,1
2026-06-22,itviec,Dart,1
2026-06-22,itviec,Data Analysis,8
2026-06-22,itviec,Data Engineer,4
2026-06-22,itviec,Data Privacy / Compliance,1
2026-06-22,itviec,Data Quality Tools,1
2026-06-22,itviec,Data Science,2
2026-06-22,itviec,Data Warehousing,1
2026-06-22,itviec,Data cleaning,1
2026-06-22,itviec,Data modeling,2
2026-06-22,itviec,Data-driven,1
2026-06-22,itviec,Database,9
2026-06-22,itviec,Design,1
2026-06-22,itviec,Design Systems,4
2026-06-22,itviec,DevOps,24
2026-06-22,itviec,DevSecOps,1
2026-06-22,itviec,Digital Forensics,1
2026-06-22,itviec,Django,2
2026-06-22,itviec,Docker,27
2026-06-22,itviec,ERP,3
2026-06-22,itviec,ETL,1
2026-06-22,itviec,Embedded,2
2026-06-22,itviec,Embedded Android,1
2026-06-22,itviec,Embedded C,1
2026-06-22,itviec,English,29
2026-06-22,itviec,Enterprise Architecture,1
2026-06-22,itviec,FastAPI,1
2026-06-22,itviec,Figma,3
2026-06-22,itviec,Firebase,1
2026-06-22,itviec,Firewall,3
2026-06-22,itviec,Flutter,2
2026-06-22,itviec,Fresher Accepted,3
2026-06-22,itviec,Fullstack,9
2026-06-22,itviec,GCP,16
2026-06-22,itviec,Games,4
2026-06-22,itviec,Generative AI,4
2026-06-22,itviec,Gin,1
2026-06-22,itviec,Git,3
2026-06-22,itviec,GitHub Actions,1
2026-06-22,itviec,Go,15
2026-06-22,itviec,Governance,1
2026-06-22,itviec,GraphQL,1
2026-06-22,itviec,HTML,3
2026-06-22,itviec,HTML5,2
2026-06-22,itviec,Helm,2
2026-06-22,itviec,Hibernate,1
2026-06-22,itviec,ISO 27001,1
2026-06-22,itviec,IT Audit,1
2026-06-22,itviec,IT Governance,2
2026-06-22,itviec,IT Support,2
2026-06-22,itviec,ITIL Foundation,1
2026-06-22,itviec,Incident Response,1
2026-06-22,itviec,Information Security,1
2026-06-22,itviec,Internship Accepted,4
2026-06-22,itviec,JSON,1
2026-06-22,itviec,Japanese,4
2026-06-22,itviec,Japanese IT Communication,2
2026-06-22,itviec,Java,35
2026-06-22,itviec,JavaScript,18
2026-06-22,itviec,Jira,4
2026-06-22,itviec,Kafka,6
2026-06-22,itviec,Kali Linux,1
2026-06-22,itviec,Kanban,1
2026-06-22,itviec,Kotlin,9
2026-06-22,itviec,Kubernetes,24
2026-06-22,itviec,LLM,8
2026-06-22,itviec,Laravel,4
2026-06-22,itviec,Leadership,2
2026-06-22,itviec,Linux,4
2026-06-22,itviec,MLOps,1
2026-06-22,itviec,MVVM,1
2026-06-22,itviec,Machine Learning,5
2026-06-22,itviec,Malware Analysis,1
2026-06-22,itviec,Maya,1
2026-06-22,itviec,Microservices,6
2026-06-22,itviec,Microservices Architecture,2
2026-06-22,itviec,Microsoft SQL Server,1
2026-06-22,itviec,Middleware,1
2026-06-22,itviec,Mobile Apps,3
2026-06-22,itviec,MongoDB,11
2026-06-22,itviec,MySQL,18
2026-06-22,itviec,NLP,1
2026-06-22,itviec,NestJS,2
2026-06-22,itviec,Networking,3
2026-06-22,itviec,NextJS,1
2026-06-22,itviec,NoSQL,2
2026-06-22,itviec,Node.js,14
2026-06-22,itviec,NumPy,1
2026-06-22,itviec,OOP,1
2026-06-22,itviec,Objective C,1
2026-06-22,itviec,Oracle,5
2026-06-22,itviec,PHP,10
2026-06-22,itviec,Pandas,2
2026-06-22,itviec,Playwright,2
2026-06-22,itviec,PostgreSQL,26
2026-06-22,itviec,Power Automate,1
2026-06-22,itviec,Power BI,2
2026-06-22,itviec,Presale,1
2026-06-22,itviec,Product Design,1
2026-06-22,itviec,Product Metrics,1
2026-06-22,itviec,Product Owner,4
2026-06-22,itviec,Product roadmap,1
2026-06-22,itviec,Product strategy,1
2026-06-22,itviec,Project Management,7
2026-06-22,itviec,Prompt Engineering,1
2026-06-22,itviec,Prototyping,2
2026-06-22,itviec,PyTorch,2
2026-06-22,itviec,Python,43
2026-06-22,itviec,QA,17
2026-06-22,itviec,QA QC,12
2026-06-22,itviec,R,1
2026-06-22,itviec,React,21
2026-06-22,itviec,React Native,3
2026-06-22,itviec,Redis,21
2026-06-22,itviec,Risk & Compliance,1
2026-06-22,itviec,Risk Management,3
2026-06-22,itviec,Ruby,3
2026-06-22,itviec,Ruby on Rails,2
2026-06-22,itviec,Rust,3
2026-06-22,itviec,RxJS,1
2026-06-22,itviec,SAP,2
2026-06-22,itviec,SIEM,2
2026-06-22,itviec,SQL,43
2026-06-22,itviec,SQLite,1
2026-06-22,itviec,Scrum,8
2026-06-22,itviec,Security,7
2026-06-22,itviec,Selenium,1
2026-06-22,itviec,Software Architecture,5
2026-06-22,itviec,Solution Architecture,1
2026-06-22,itviec,Spark,1
2026-06-22,itviec,Spring,4
2026-06-22,itviec,Spring Boot,6
2026-06-22,itviec,Stakeholder management,2
2026-06-22,itviec,Statistical Analysis,1
2026-06-22,itviec,Strategy planning,1
2026-06-22,itviec,Swift,5
2026-06-22,itviec,System Admin,4
2026-06-22,itviec,System Architecture,2
2026-06-22,itviec,Tailwind,1
2026-06-22,itviec,Team Management,4
2026-06-22,itviec,Technical Writing,2
2026-06-22,itviec,TensorFlow,2
2026-06-22,itviec,Terraform,3
2026-06-22,itviec,Tester,12
2026-06-22,itviec,Trello,1
2026-06-22,itviec,TypeScript,22
2026-06-22,itviec,UI-UX,2
2026-06-22,itviec,UML,1
2026-06-22,itviec,Unit test,1
2026-06-22,itviec,Unity,4
2026-06-22,itviec,Unreal Engine,1
2026-06-22,itviec,User flows,1
2026-06-22,itviec,User story,1
2026-06-22,itviec,VBA,2
2026-06-22,itviec,VMware,2
2026-06-22,itviec,Vue,5
2026-06-22,itviec,VueJS,2
2026-06-22,itviec,Web API,2
2026-06-22,itviec,Windows,1
2026-06-22,itviec,Windows Server,1
2026-06-22,itviec,iOS,6
2026-06-22,itviec,scikit-learn,1
2026-06-22,topcv,(unknown),38
2026-06-22,topcv,- Làm việc nhóm,1
2026-06-22,topcv,...),2
2026-06-22,topcv,.NET,11
2026-06-22,topcv,0-day vulnerabilities,1
2026-06-22,topcv,3-D Secure,1
2026-06-22,topcv,3D Max,2
2026-06-22,topcv,3D Modeling,1
2026-06-22,topcv,AI,5
2026-06-22,topcv,AI (ChatGPT,1
2026-06-22,topcv,AI Agents,1
2026-06-22,topcv,AI Services (OpenAI,1
2026-06-22,topcv,AI tools,1
2026-06-22,topcv,AI-assisted development,1
2026-06-22,topcv,AI-powered workflow automation,1
2026-06-22,topcv,API,2
2026-06-22,topcv,API Services,1
2026-06-22,topcv,API Testing,1
2026-06-22,topcv,API backend,1
2026-06-22,topcv,ASP,1
2026-06-22,topcv,AWS,14
2026-06-22,topcv,AWS Cloud,1
2026-06-22,topcv,Active Directory,1
2026-06-22,topcv,Adobe InDesign,1
2026-06-22,topcv,Agile,2
2026-06-22,topcv,Agile BA,1
2026-06-22,topcv,Agile Development,1
2026-06-22,topcv,Agile coaching,1
2026-06-22,topcv,Agile/Scrum,2
2026-06-22,topcv,Allen Bradley,1
2026-06-22,topcv,Am hiểu EMV,1
2026-06-22,topcv,Am hiểu ISO 8583,1
2026-06-22,topcv,Am hiểu PCI-DSS,1
2026-06-22,topcv,An Ninh Mạng,1
2026-06-22,topcv,An Ninh Thông Tin,1
2026-06-22,topcv,Analytical Skills,1
2026-06-22,topcv,Android,7
2026-06-22,topcv,Angular,6
2026-06-22,topcv,Ansible,1
2026-06-22,topcv,Apache Solr,1
2026-06-22,topcv,Api Design,1
2026-06-22,topcv,Application Security,2
2026-06-22,topcv,Ar Vr Development,1
2026-06-22,topcv,Assembly),1
2026-06-22,topcv,Authentication,1
2026-06-22,topcv,Authorization,1
2026-06-22,topcv,AutoCAD,1
2026-06-22,topcv,Automation Test,2
2026-06-22,topcv,Azure,7
2026-06-22,topcv,Azure AI),1
2026-06-22,topcv,Bash,2
2026-06-22,topcv,Bootstrap,1
2026-06-22,topcv,Bravo,1
2026-06-22,topcv,Business Analyst,1
2026-06-22,topcv,Business Intelligence,1
2026-06-22,topcv,Bán Hàng,2
2026-06-22,topcv,Bán Lẻ,1
2026-06-22,topcv,Báo Cáo Lỗi (bug Reporting),2
2026-06-22,topcv,Báo Cáo Tài Chính,1
2026-06-22,topcv,Bảo Mật Hệ Thống,1
2026-06-22,topcv,Bảo Mật Mạng,1
2026-06-22,topcv,C#,16
2026-06-22,topcv,C# .Net core,1
2026-06-22,topcv,C# Programming,1
2026-06-22,topcv,C++,1
2026-06-22,topcv,CCIE hoặc tương đương,1
2026-06-22,topcv,CEH,1
2026-06-22,topcv,CI-CD,1
2026-06-22,topcv,CI/CD,6
2026-06-22,topcv,CI/CD security,1
2026-06-22,topcv,CSDL,1
2026-06-22,topcv,CSS3,2
2026-06-22,topcv,CTF competitions,1
2026-06-22,topcv,Cache,1
2026-06-22,topcv,Cache (Redis),1
2026-06-22,topcv,Camera,1
2026-06-22,topcv,Canva,1
2026-06-22,topcv,Capcut,1
2026-06-22,topcv,ChatGPT API,1
2026-06-22,topcv,Chính Xác,1
2026-06-22,topcv,Chăm chỉ,1
2026-06-22,topcv,Chủ đầu tư,1
2026-06-22,topcv,Chứng Chỉ Liên Quan Đến An Ninh (security+,1
2026-06-22,topcv,Chứng Chỉ Scrum Master (csm,1
2026-06-22,topcv,Chứng Khoán,1
2026-06-22,topcv,Cissp),1
2026-06-22,topcv,Civil 3d,1
2026-06-22,topcv,Claude),1
2026-06-22,topcv,Clean Architecture,1
2026-06-22,topcv,ClickUp,1
2026-06-22,topcv,Cloud,1
2026-06-22,topcv,Cloud Architecture,1
2026-06-22,topcv,Cloud Computing,1
2026-06-22,topcv,Cloud Computing (aws,1
2026-06-22,topcv,Cloud certification,1
2026-06-22,topcv,Cloud environments (AWS,1
2026-06-22,topcv,Code phần mềm,1
2026-06-22,topcv,Communication,1
2026-06-22,topcv,CompTIA A+,1
2026-06-22,topcv,Comunication English,1
2026-06-22,topcv,Concurrency handling,1
2026-06-22,topcv,Content Marketing,1
2026-06-22,topcv,Css,2
2026-06-22,topcv,Cài đặt driver,1
2026-06-22,topcv,Công Nghệ Thông Tin,1
2026-06-22,topcv,Cấu Hình Và Tùy Chỉnh Sap,2
2026-06-22,topcv,Cấu Trúc Dữ Liệu,1
2026-06-22,topcv,Cấu Trúc Dữ Liệu Và Giải Thuật,1
2026-06-22,topcv,DAST,1
2026-06-22,topcv,Data,1
2026-06-22,topcv,Data Analytics,1
2026-06-22,topcv,Data Structures And Algorithms,1
2026-06-22,topcv,Data visualization,1
2026-06-22,topcv,Database,2
2026-06-22,topcv,Database SQL,1
2026-06-22,topcv,Databases (sql,1
2026-06-22,topcv,Debug Và Test Phần Cứng Phần Mềm,1
2026-06-22,topcv,Debugging And Troubleshooting,1
2026-06-22,topcv,Deep learning,1
2026-06-22,topcv,DevOps,10
2026-06-22,topcv,DevSecOps,1
2026-06-22,topcv,Devops,3
2026-06-22,topcv,Digital Marketing,1
2026-06-22,topcv,Django,1
2026-06-22,topcv,Docker,24
2026-06-22,topcv,Dynamics 365,1
2026-06-22,topcv,E-commerce,1
2026-06-22,topcv,EDR,1
2026-06-22,topcv,ERP,2
2026-06-22,topcv,ERPNext Certified Professional,1
2026-06-22,topcv,ERPNext implementation,1
2026-06-22,topcv,ES6,1
2026-06-22,topcv,ETL pipelines,1
2026-06-22,topcv,Elasticsearch,1
2026-06-22,topcv,Elasticsearch),1
2026-06-22,topcv,Elk,1
2026-06-22,topcv,Email Server (exchange,1
2026-06-22,topcv,Emo,1
2026-06-22,topcv,Engineering,1
2026-06-22,topcv,English,1
2026-06-22,topcv,Excel,2
2026-06-22,topcv,FCUBS Customize Framework,1
2026-06-22,topcv,FLEXCUBE Development,1
2026-06-22,topcv,FLEXCUBE Web Services,1
2026-06-22,topcv,Fast,1
2026-06-22,topcv,Fast Accounting),1
2026-06-22,topcv,Fintech,3
2026-06-22,topcv,Firewall solution,1
2026-06-22,topcv,Flexcube Development Workbench (DWB),1
2026-06-22,topcv,Flutter,4
2026-06-22,topcv,Frontend Technologies (html,1
2026-06-22,topcv,Fullstack,1
2026-06-22,topcv,Fusion 360),1
2026-06-22,topcv,GCP,5
2026-06-22,topcv,GCP),1
2026-06-22,topcv,GIS,1
2026-06-22,topcv,Gatling,1
2026-06-22,topcv,Gcp),1
2026-06-22,topcv,Giao tiếp,11
