week_start,source,skill,salary_currency,salary_count,salary_midpoint_median,salary_midpoint_min,salary_midpoint_max
2026-06-29,itviec,IT Governance,USD,1,2500,2500,2500
2026-06-29,itviec,Internship Accepted,USD,3,300,230,500
2026-06-29,itviec,JUnit,USD,1,1300,1300,1300
2026-06-29,itviec,Japanese,USD,1,1150,1150,1150
2026-06-29,itviec,Java,USD,7,1500,1300,2350
2026-06-29,itviec,Java,VND,1,75000000,75000000,75000000
2026-06-29,itviec,JavaScript,USD,4,1225,1150,1350
2026-06-29,itviec,Jira,USD,2,725,600,850
2026-06-29,itviec,Kotlin,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Kubernetes,USD,3,1500,1500,2350
2026-06-29,itviec,Kubernetes,VND,3,52000000,52000000,75000000
2026-06-29,itviec,Laravel,USD,2,1200,1200,1200
2026-06-29,itviec,Leadership,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Linux,USD,1,1500,1500,1500
2026-06-29,itviec,Microservices,USD,1,2000,2000,2000
2026-06-29,itviec,Microservices Architecture,USD,1,1600,1600,1600
2026-06-29,itviec,MongoDB,USD,3,1600,1500,2000
2026-06-29,itviec,MySQL,USD,5,1500,1300,2000
2026-06-29,itviec,Networking,USD,1,2500,2500,2500
2026-06-29,itviec,NextJS,USD,3,1200,1150,1200
2026-06-29,itviec,Node.js,USD,5,1200,1150,1600
2026-06-29,itviec,OWASP,USD,1,3500,3500,3500
2026-06-29,itviec,Oracle,USD,1,1500,1500,1500
2026-06-29,itviec,PHP,USD,2,1200,1200,1200
2026-06-29,itviec,Pentest,USD,2,1150,1150,1150
2026-06-29,itviec,PostgreSQL,USD,5,1600,1300,2350
2026-06-29,itviec,Power BI,USD,1,1750,1750,1750
2026-06-29,itviec,PowerShell,VND,2,52000000,52000000,52000000
2026-06-29,itviec,Predictive Analytics,USD,1,3500,3500,3500
2026-06-29,itviec,Project Management,USD,2,1225,1150,1300
2026-06-29,itviec,Prompt Engineering,USD,2,950,300,1600
2026-06-29,itviec,Python,USD,6,1350,300,2350
2026-06-29,itviec,Python,VND,2,52000000,52000000,52000000
2026-06-29,itviec,QA,USD,2,1000,500,1500
2026-06-29,itviec,QA,VND,1,35000000,35000000,35000000
2026-06-29,itviec,QA QC,USD,2,1000,500,1500
2026-06-29,itviec,React,USD,4,1200,1150,1600
2026-06-29,itviec,React,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Redis,USD,2,1975,1600,2350
2026-06-29,itviec,Risk Management,USD,1,2500,2500,2500
2026-06-29,itviec,SQL,USD,7,1350,850,2350
2026-06-29,itviec,SQL,VND,2,55000000,35000000,75000000
2026-06-29,itviec,SRS,VND,1,35000000,35000000,35000000
2026-06-29,itviec,Scrum,USD,1,1150,1150,1150
2026-06-29,itviec,Security,USD,4,1325,1150,2500
2026-06-29,itviec,Security Awareness Training,USD,1,1500,1500,1500
2026-06-29,itviec,Solution Architecture,USD,1,2000,2000,2000
2026-06-29,itviec,Spring,USD,2,1825,1300,2350
2026-06-29,itviec,Spring Boot,USD,4,1425,1300,2350
2026-06-29,itviec,Swift,VND,1,75000000,75000000,75000000
2026-06-29,itviec,System Admin,USD,1,1500,1500,1500
2026-06-29,itviec,System Architecture,USD,1,2000,2000,2000
2026-06-29,itviec,T-SQL,USD,1,1150,1150,1150
2026-06-29,itviec,Team Management,USD,1,2500,2500,2500
2026-06-29,itviec,Team Management,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Tester,USD,2,1000,500,1500
2026-06-29,itviec,Trello,USD,1,600,600,600
2026-06-29,itviec,TypeScript,USD,3,1150,1150,1600
2026-06-29,itviec,TypeScript,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Unit test,USD,1,2350,2350,2350
2026-06-29,itviec,VMware,USD,1,1500,1500,1500
2026-06-29,itviec,Vue,VND,1,75000000,75000000,75000000
2026-06-29,itviec,Windows Server,USD,1,1500,1500,1500
2026-06-29,itviec,iOS,VND,1,75000000,75000000,75000000
2026-06-29,topcv,(unknown),VND,20,22250000,3000000,40000000
2026-06-29,topcv,(unknown),unknown,2,1500,1500,1500
2026-06-29,topcv,...),VND,2,20000000,20000000,20000000
2026-06-29,topcv,.NET,VND,3,25000000,17500000,55000000
2026-06-29,topcv,A B Testing,VND,1,20000000,20000000,20000000
2026-06-29,topcv,API,VND,3,60000000,25000000,60000000
2026-06-29,topcv,API Testing,VND,1,10000000,10000000,10000000
2026-06-29,topcv,ASP.NET MVC,VND,1,17500000,17500000,17500000
2026-06-29,topcv,AWS,VND,3,40000000,27500000,75000000
2026-06-29,topcv,Ads Monetization,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Ads monetization optimizer,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Agile/Scrum,VND,3,27500000,20000000,28500000
2026-06-29,topcv,Allen Bradley,VND,2,20000000,20000000,20000000
2026-06-29,topcv,Amplitude),VND,1,20000000,20000000,20000000
2026-06-29,topcv,An Ninh Mạng,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Analysis,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Analytical Skills,VND,1,3750000,3750000,3750000
2026-06-29,topcv,Android,VND,3,20500000,14000000,40000000
2026-06-29,topcv,Angular,USD,2,1350,1350,1350
2026-06-29,topcv,Angular,VND,1,25000000,25000000,25000000
2026-06-29,topcv,App monetization,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Authentication,VND,3,60000000,25000000,60000000
2026-06-29,topcv,Automation Testing,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Azure,VND,1,57500000,57500000,57500000
2026-06-29,topcv,Backend,VND,3,60000000,25000000,60000000
2026-06-29,topcv,Banking,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Bootstrap,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Business Analyst,VND,1,32500000,32500000,32500000
2026-06-29,topcv,Bảo Trì Máy Tiện,VND,1,13000000,13000000,13000000
2026-06-29,topcv,C#,VND,6,14500000,3750000,55000000
2026-06-29,topcv,CCTV systems,VND,1,15000000,15000000,15000000
2026-06-29,topcv,CSS,VND,2,17000000,16500000,17500000
2026-06-29,topcv,Chứng chỉ mạng CCNA hoặc tương đương,VND,1,13500000,13500000,13500000
2026-06-29,topcv,Claude),VND,1,20000000,20000000,20000000
2026-06-29,topcv,Cloud Services,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Communication,VND,4,23750000,15000000,28500000
2026-06-29,topcv,Communication Skills (written And Verbal),VND,1,3750000,3750000,3750000
2026-06-29,topcv,Competitive Analysis,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Cấu Hình Thiết Bị Mạng,VND,1,13500000,13500000,13500000
2026-06-29,topcv,Cẩn Thận,VND,1,8000000,8000000,8000000
2026-06-29,topcv,Data Analysis,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Database,VND,2,60000000,60000000,60000000
2026-06-29,topcv,DevOps,VND,3,55000000,40000000,75000000
2026-06-29,topcv,Docker,VND,4,50000000,16500000,60000000
2026-06-29,topcv,Documentation,VND,2,28000000,27500000,28500000
2026-06-29,topcv,ERP,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Excel,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Excel / Google Sheets trung cấp,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Figma,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Finance,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Firebase,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Flutter,USD,2,1350,1350,1350
2026-06-29,topcv,Giao tiếp,VND,5,43500000,16000000,75000000
2026-06-29,topcv,Giao tiếp hiệu quả,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Giải quyết vấn đề,VND,6,30500000,16000000,75000000
2026-06-29,topcv,Giảng dạy lập trình,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Go,VND,2,20500000,16000000,25000000
2026-06-29,topcv,Google Docs,VND,1,16500000,16500000,16500000
2026-06-29,topcv,HTML,VND,2,17000000,16500000,17500000
2026-06-29,topcv,Hiểu Biết Về E Learning Và Thiết Kế Hướng Dẫn,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Hiểu Biết Về Phần Cứng Plc (siemens,VND,2,20000000,20000000,20000000
2026-06-29,topcv,Hiểu Biết Về Quy Trình Sản Xuất Phần Cứng,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Hiểu biết về Vision,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Hiểu biết về biến tần,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Hệ điều khiển Servo các hãng thông dụng,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Học hỏi nhanh,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Hỗ Trợ Người Dùng,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Hỗ Trợ Người Dùng (it Support): Khắc Phục Sự Cố Phần Cứng,VND,1,11500000,11500000,11500000
2026-06-29,topcv,IT Helpdesk,VND,1,12500000,12500000,12500000
2026-06-29,topcv,IT Support,VND,2,12000000,11500000,12500000
2026-06-29,topcv,IoT devices,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Ip Networking,VND,1,15000000,15000000,15000000
2026-06-29,topcv,JQuery,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Java,USD,2,1350,1350,1350
2026-06-29,topcv,Java,VND,8,22000000,3750000,40000000
2026-06-29,topcv,JavaScript,USD,2,1350,1350,1350
2026-06-29,topcv,JavaScript,VND,3,3750000,3500000,16000000
2026-06-29,topcv,Javascript,VND,2,13250000,10000000,16500000
2026-06-29,topcv,Jira,VND,3,27500000,12500000,28500000
2026-06-29,topcv,Junit,VND,1,22500000,22500000,22500000
2026-06-29,topcv,Khả Năng Học Hỏi Nhanh,VND,2,10500000,8000000,13000000
2026-06-29,topcv,Khả Năng Làm Việc Nhóm,VND,1,8000000,8000000,8000000
2026-06-29,topcv,Khả Năng Làm Việc Độc Lập,VND,1,8000000,8000000,8000000
2026-06-29,topcv,Khả Năng Sử Dụng Dụng Cụ Cầm Tay,VND,1,8000000,8000000,8000000
2026-06-29,topcv,Khả Năng Đi Công Tác,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Khảo sát nghiệp vụ,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Khắc Phục Sự Cố Máy Tính,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Kinh Nghiệm Làm Việc Trong Lĩnh Vực Pc Gaming,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Kinh Nghiệm Với Các Loại Máy Tiện Khác Nhau,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kinh Nghiệm Với Các Phần Mềm Cad Cam,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kinh Nghiệm Với Robot Công Nghiệp,VND,2,20000000,20000000,20000000
2026-06-29,topcv,Kinh nghiệm Haravan POS hoặc Microsoft Navision,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Kinh nghiệm làm việc trong nhà máy FDI Nhật hoặc doanh nghiệp vốn đầu tư nước ngoài,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Kinh nghiệm môi trường F&B,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Kinh nghiệm môi trường chuỗi bán lẻ,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Kiến Thức Về Hệ Thống Quản Lý Chất Lượng,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kiến Thức Về Hệ Điều Hành Windows Và Macos,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Kiến Thức Về Phần Cứng Máy Tính,VND,2,15750000,14000000,17500000
2026-06-29,topcv,Kiến Thức Về Phần Cứng Và Phần Mềm,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Kiến Thức Về Quy Trình Sản Xuất,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kiến Thức Về Vật Liệu,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kiến thức Tài chính doanh nghiệp,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Kiến thức chuyên môn về sản phẩm kính mắt và bao bì,VND,1,24000000,24000000,24000000
2026-06-29,topcv,Kiểm Thử Chức Năng,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Kiểm Thử Tích Hợp,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Kiểm Tra Và Hiệu Chỉnh Máy,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kiểm thử Automation (là lợi thế),VND,1,15000000,15000000,15000000
2026-06-29,topcv,Kiểm thử hiệu suất,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Kotlin,VND,2,30250000,20500000,40000000
2026-06-29,topcv,Kỹ Năng Giao Tiếp Và Làm Việc Nhóm,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Kỹ Năng Giao Tiếp Và Đàm Phán,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Kỹ Năng Lập Kế Hoạch,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kỹ Năng Lập Kế Hoạch Và Quản Lý Dự Án,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Kỹ Năng Phân Tích Dữ Liệu,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kỹ Năng Phân Tích Và Giải Quyết Vấn Đề,VND,3,20000000,20000000,30000000
2026-06-29,topcv,Kỹ Năng Quản Lý Dự Án,VND,3,20000000,14000000,20000000
2026-06-29,topcv,Kỹ Năng Sử Dụng Các Công Cụ Quản Lý Sản Phẩm (jira,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Kỹ Năng Thuyết Trình Và Trình Bày,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Kỹ Năng Tổ Chức Và Quản Lý Thời Gian,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Kỹ Năng Viết Tài Liệu,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Kỹ năng bán hàng,VND,1,9500000,9500000,9500000
2026-06-29,topcv,Kỹ năng giao tiếp,VND,2,11250000,9500000,13000000
2026-06-29,topcv,Kỹ năng giải quyết vấn đề,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Kỹ năng giảng dạy,VND,1,12500000,12500000,12500000
2026-06-29,topcv,Kỹ năng làm việc nhóm,VND,4,20000000,9500000,30000000
2026-06-29,topcv,Kỹ năng sư phạm,VND,1,12500000,12500000,12500000
2026-06-29,topcv,Kỹ năng xử lý tình huống,VND,1,9500000,9500000,9500000
2026-06-29,topcv,Kỹ năng đàm phán,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Laravel,VND,4,40750000,16500000,60000000
2026-06-29,topcv,LinQ,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Linux,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Làm việc nhóm,VND,3,16000000,14000000,16500000
2026-06-29,topcv,Lên kế hoạch và theo dõi tiến độ,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Lập Kế Hoạch,VND,3,43500000,43500000,75000000
2026-06-29,topcv,Lập Kế Hoạch Marketing,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Lập Trình Cnc,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Lập Trình Cnc (g Code),VND,1,13000000,13000000,13000000
2026-06-29,topcv,Lập Trình Java,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Lập Trình Plc,VND,2,20000000,20000000,20000000
2026-06-29,topcv,Lập Trình Python,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Lập trình giao diện HMI Mitsubishi,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Manual Tester,VND,2,13000000,13000000,13000000
2026-06-29,topcv,Manual Testing,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Marketing Trên Mạng Xã Hội,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Microsoft 365 (O365),VND,1,12500000,12500000,12500000
2026-06-29,topcv,Miro,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Mobile Analytics Tools (e.g.,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Mobile App Development Knowledge,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Mobile App Monetization,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Mobile Marketing,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Mobile applications,VND,1,15000000,15000000,15000000
2026-06-29,topcv,MongoDB,VND,2,21250000,17500000,25000000
2026-06-29,topcv,MySQL,USD,2,1350,1350,1350
2026-06-29,topcv,MySQL,VND,5,16500000,3500000,40000000
2026-06-29,topcv,Mạng,VND,1,11500000,11500000,11500000
2026-06-29,topcv,NVRs,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Network cơ bản,VND,1,12500000,12500000,12500000
2026-06-29,topcv,Nghiên Cứu Thị Trường,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Nghiệp Vụ Kinh Doanh,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Ngân Sách Marketing,VND,1,15000000,15000000,15000000
2026-06-29,topcv,OWSAP,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Omron,VND,3,20000000,17500000,20000000
2026-06-29,topcv,PHP,VND,7,21500000,3500000,60000000
2026-06-29,topcv,Phân Quyền,VND,2,60000000,60000000,60000000
2026-06-29,topcv,Phân Tích Cạnh Tranh,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Phân Tích Dữ Liệu Marketing,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Phân Tích Nghiệp Vụ,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Phân Tích Thị Trường,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Phân tích,VND,3,43500000,43500000,75000000
2026-06-29,topcv,Phân tích dữ liệu,VND,2,22250000,12000000,32500000
2026-06-29,topcv,Phân tích tài liệu nghiệp vụ,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Phân tích và tư vấn yêu cầu phần mềm,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Phân tích vấn đề,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Phần Mềm,VND,1,11500000,11500000,11500000
2026-06-29,topcv,PostgreSQL,USD,2,1350,1350,1350
2026-06-29,topcv,PostgreSQL,VND,4,50000000,16500000,60000000
2026-06-29,topcv,Presentation,VND,3,27500000,15000000,28500000
2026-06-29,topcv,Presentation Skills,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Pro-face,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Problem-solving,VND,3,27500000,3750000,28500000
2026-06-29,topcv,Product Backlog Management,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Python,VND,4,16750000,3750000,20000000
2026-06-29,topcv,QA,VND,2,12500000,10000000,15000000
2026-06-29,topcv,Quy trình test,VND,1,22500000,22500000,22500000
2026-06-29,topcv,Quản Lý Chiến Dịch Marketing,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Quản Lý Dự Án,VND,4,43500000,35000000,75000000
2026-06-29,topcv,Quản Lý Mối Quan Hệ Khách Hàng,VND,1,24000000,24000000,24000000
2026-06-29,topcv,Quản Lý Ngân Sách,VND,3,43500000,43500000,75000000
2026-06-29,topcv,Quản Lý Vòng Đời Sản Phẩm,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Quản Lý Đội Nhóm,VND,3,43500000,43500000,75000000
2026-06-29,topcv,Quản Trị Cơ Sở Dữ Liệu,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Quản Trị Mạng,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Ra Quyết Định,VND,3,43500000,43500000,75000000
2026-06-29,topcv,React,VND,5,27500000,3500000,60000000
2026-06-29,topcv,React Native,VND,1,27500000,27500000,27500000
2026-06-29,topcv,Redis,USD,2,1350,1350,1350
2026-06-29,topcv,Redis,VND,3,60000000,25000000,60000000
2026-06-29,topcv,Requirements Gathering,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Restful,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Roadmap,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Routing,VND,1,15000000,15000000,15000000
2026-06-29,topcv,SDLC,VND,2,28000000,27500000,28500000
2026-06-29,topcv,SQL,VND,15,16500000,3500000,55000000
2026-06-29,topcv,Selenium,VND,1,22500000,22500000,22500000
2026-06-29,topcv,Siemens,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Software Testing,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Solid,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Swift,VND,2,30250000,20500000,40000000
2026-06-29,topcv,Switching,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Sử Dụng Các Dụng Cụ Đo Kiểm,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Sử Dụng Phần Mềm Soạn Thảo Văn Bản (word,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Sử Dụng Sql,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Sử dụng AI (ChatGPT,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Sử dụng Nx,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Sử dụng công cụ AI và nền tảng tự động hóa,VND,1,24000000,24000000,24000000
2026-06-29,topcv,Sử dụng cơ bản Autocad,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Sử dụng hệ thống CRM,VND,1,24000000,24000000,24000000
2026-06-29,topcv,Sử dụng hệ thống ERP hoặc POS,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Sử dụng phần mềm office văn phòng,VND,1,17500000,17500000,17500000
2026-06-29,topcv,TCP/IP,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Teamwork,VND,1,3750000,3750000,3750000
2026-06-29,topcv,Technical Aptitude,VND,1,3750000,3750000,3750000
2026-06-29,topcv,Technical Writing,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Test API,VND,1,22500000,22500000,22500000
2026-06-29,topcv,Test Case,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Test scenario,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Tester,VND,12,15750000,8500000,40000000
2026-06-29,topcv,Thiết kế,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Ticketing system,VND,1,12500000,12500000,12500000
2026-06-29,topcv,Tin học VP,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Tiếng Anh giao tiếp,VND,1,12500000,12500000,12500000
2026-06-29,topcv,Trello),VND,1,25000000,25000000,25000000
2026-06-29,topcv,Triển khai dự án,VND,1,13500000,13500000,13500000
2026-06-29,topcv,Troubleshooting,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Trình bày,VND,1,20000000,20000000,20000000
2026-06-29,topcv,TypeScript,USD,2,1350,1350,1350
2026-06-29,topcv,Tích hợp hệ thống,VND,1,35000000,35000000,35000000
2026-06-29,topcv,Tư Vấn Kỹ Thuật,VND,1,13500000,13500000,13500000
2026-06-29,topcv,Tư duy automation,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Tư duy logic,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Tỉ Mỉ,VND,1,8000000,8000000,8000000
2026-06-29,topcv,Tối ưu monetization,VND,1,30000000,30000000,30000000
2026-06-29,topcv,UIUX,VND,1,25000000,25000000,25000000
2026-06-29,topcv,User Acquisition,VND,1,30000000,30000000,30000000
2026-06-29,topcv,Ux Ui Design Principles,VND,1,20000000,20000000,20000000
2026-06-29,topcv,V.v.),VND,1,16500000,16500000,16500000
2026-06-29,topcv,Visio,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Visual Studio,VND,1,17500000,17500000,17500000
2026-06-29,topcv,Viết Nội Dung Sáng Tạo,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Viết Prompt ChatGPT/Claude,VND,1,20000000,20000000,20000000
2026-06-29,topcv,Viết Tài Liệu Kỹ Thuật,VND,1,16000000,16000000,16000000
2026-06-29,topcv,Viết Và Chỉnh Sửa Tài Liệu Kỹ Thuật,VND,1,16500000,16500000,16500000
2026-06-29,topcv,Vue,VND,2,23250000,21500000,25000000
2026-06-29,topcv,Vận Hành Máy Tiện Cnc,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Vận hành vận tải,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Waterfall,VND,2,28000000,27500000,28500000
2026-06-29,topcv,Wi-Fi technologies,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Windows,VND,2,15000000,12500000,17500000
2026-06-29,topcv,Word,VND,1,25000000,25000000,25000000
2026-06-29,topcv,Xây Dựng Lộ Trình Sản Phẩm,VND,1,14000000,14000000,14000000
2026-06-29,topcv,Xây Dựng Thương Hiệu,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Xây Dựng Tài Liệu Nghiệp Vụ,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Xây dựng kịch bản nghiệm thu phần mềm,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Xử Lý Sự Cố Máy Tiện,VND,1,13000000,13000000,13000000
2026-06-29,topcv,an toàn lao động,VND,1,13000000,13000000,13000000
2026-06-29,topcv,biện luận vấn đề,VND,1,20000000,20000000,20000000
2026-06-29,topcv,bug life cycle,VND,1,10000000,10000000,10000000
2026-06-29,topcv,code PLC Mitsubishi,VND,1,17500000,17500000,17500000
2026-06-29,topcv,code java,VND,1,22500000,22500000,22500000
2026-06-29,topcv,confluence,VND,2,28000000,27500000,28500000
2026-06-29,topcv,hệ thống điều khí nén,VND,1,17500000,17500000,17500000
2026-06-29,topcv,iOS,VND,3,20500000,14000000,40000000
2026-06-29,topcv,khả năng làm việc độc lập và theo nhóm,VND,1,13000000,13000000,13000000
2026-06-29,topcv,kiến thức nghiệp vụ kế toán,VND,1,10000000,10000000,10000000
2026-06-29,topcv,kỹ năng chăm sóc khách hàng,VND,1,9500000,9500000,9500000
2026-06-29,topcv,kỹ năng quản lý thời gian,VND,2,14750000,13000000,16500000
2026-06-29,topcv,kỹ năng test,VND,1,22500000,22500000,22500000
2026-06-29,topcv,kỹ năng thuyết trình,VND,1,14000000,14000000,14000000
2026-06-29,topcv,kỹ năng tin học văn phòng,VND,1,16500000,16500000,16500000
2026-06-29,topcv,kỹ năng văn phòng,VND,1,13500000,13500000,13500000
2026-06-29,topcv,nghiên cứu từ khóa,VND,1,12000000,12000000,12000000
2026-06-29,topcv,product marketing,VND,1,30000000,30000000,30000000
2026-06-29,topcv,servicenow,VND,1,12500000,12500000,12500000
2026-06-29,topcv,test script,VND,1,15000000,15000000,15000000
2026-06-29,topcv,tối ưu hóa Monetization,VND,1,30000000,30000000,30000000
2026-06-29,topcv,viết tài liệu giải pháp,VND,1,12000000,12000000,12000000
2026-06-29,topcv,xi lanh,VND,1,17500000,17500000,17500000
2026-06-29,topcv,xây dựng test case,VND,1,15000000,15000000,15000000
2026-06-29,topcv,Đi công tác dự án,VND,1,10000000,10000000,10000000
2026-06-29,topcv,Đề xuất cải tiến quy trình,VND,1,12000000,12000000,12000000
2026-06-29,topcv,Đọc Hiểu Bản Vẽ Kỹ Thuật,VND,1,13000000,13000000,13000000
2026-06-29,topcv,Đọc Hiểu Sơ Đồ Điện,VND,2,20000000,20000000,20000000
2026-06-29,topcv,Đọc hiểu và bóc tách khối lượng công việc,VND,1,17500000,17500000,17500000
